Customer_ID,Last_Purchase_Date,First_Purchase_Date,Total_Transactions,Total_Sales,Promo_Usage,Days_Since_First_Purchase,Avg_Basket_Size,Customer_Tenure,Promo_Usage_Rate,Recency,Churn,Frequency,Monetary,Store
2924,2015-02-17,2013-10-06,7,125992,3,663,17998.85714285714,663,0.4285714285714285,164,1,7,125992,4
2925,2015-05-20,2013-02-22,7,121660,5,889,17380.0,889,0.7142857142857143,72,0,7,121660,4
2926,2013-12-21,2013-01-09,6,99707,3,933,16617.833333333332,933,0.5,587,1,6,99707,4
2927,2015-03-03,2013-09-21,7,122287,2,678,17469.571428571428,678,0.2857142857142857,150,1,7,122287,5
2928,2015-07-17,2014-02-26,6,96834,3,520,16139.0,520,0.5,14,0,6,96834,4
2929,2015-03-07,2013-01-29,3,51348,0,913,17116.0,913,0.0,146,1,3,51348,3
2930,2015-06-14,2013-04-19,7,115328,1,833,16475.428571428572,833,0.1428571428571428,47,0,7,115328,5
2931,2014-10-27,2013-10-04,3,55873,0,665,18624.33333333333,665,0.0,277,1,3,55873,2
2932,2015-04-14,2013-06-06,5,88757,2,785,17751.4,785,0.4,108,1,5,88757,5
2933,2015-02-21,2013-05-25,3,53940,1,797,17980.0,797,0.3333333333333333,160,1,3,53940,2
2934,2015-06-12,2013-04-26,6,107682,3,826,17947.0,826,0.5,49,0,6,107682,6
2935,2014-07-18,2014-06-01,2,25474,1,425,12737.0,425,0.5,378,1,2,25474,2
2936,2015-07-13,2013-01-19,8,137761,3,923,17220.125,923,0.375,18,0,8,137761,7
2937,2015-05-28,2013-01-16,5,92417,3,926,18483.4,926,0.6,64,0,5,92417,4
2938,2015-05-02,2013-06-13,7,114946,1,778,16420.85714285714,778,0.1428571428571428,90,0,7,114946,5
2939,2015-05-27,2013-11-26,4,57750,2,612,14437.5,612,0.5,65,0,4,57750,4
2940,2015-06-13,2013-07-12,9,140481,2,749,15609.0,749,0.2222222222222222,48,0,9,140481,6
2941,2015-07-30,2013-06-07,11,192140,7,784,17467.272727272728,784,0.6363636363636364,1,0,11,192140,6
2942,2015-03-17,2013-02-23,4,73425,1,888,18356.25,888,0.25,136,1,4,73425,3
2943,2015-06-15,2013-01-03,7,116861,3,939,16694.428571428572,939,0.4285714285714285,46,0,7,116861,6
2944,2015-05-17,2013-02-02,3,37068,0,909,12356.0,909,0.0,75,0,3,37068,2
2945,2014-09-13,2013-03-22,6,103067,2,861,17177.833333333332,861,0.3333333333333333,321,1,6,103067,3
2946,2015-07-01,2013-03-12,10,186529,4,871,18652.9,871,0.4,30,0,10,186529,8
2947,2014-11-29,2013-01-08,6,103501,1,934,17250.166666666668,934,0.1666666666666666,244,1,6,103501,4
2948,2015-04-15,2013-01-23,3,58385,3,919,19461.666666666668,919,1.0,107,1,3,58385,2
2949,2015-04-15,2013-02-12,5,94550,2,899,18910.0,899,0.4,107,1,5,94550,5
2950,2015-03-11,2014-02-18,4,64818,1,528,16204.5,528,0.25,142,1,4,64818,3
2951,2015-05-03,2013-06-13,9,120505,1,778,13389.444444444443,778,0.1111111111111111,89,0,9,120505,4
2952,2015-06-09,2013-02-06,8,144474,3,905,18059.25,905,0.375,52,0,8,144474,5
2953,2015-07-16,2013-03-24,2,25573,1,859,12786.5,859,0.5,15,0,2,25573,2
2954,2015-02-01,2013-05-07,5,76921,1,815,15384.2,815,0.2,180,1,5,76921,4
2955,2015-07-28,2013-09-03,6,81624,3,696,13604.0,696,0.5,3,0,6,81624,3
2956,2015-07-28,2013-02-19,8,159695,4,892,19961.875,892,0.5,3,0,8,159695,6
2957,2015-06-07,2013-03-15,9,154712,6,868,17190.222222222223,868,0.6666666666666666,54,0,9,154712,8
2958,2014-04-12,2013-01-14,3,51547,0,928,17182.333333333332,928,0.0,475,1,3,51547,2
2959,2014-03-27,2013-09-05,3,61329,1,694,20443.0,694,0.3333333333333333,491,1,3,61329,3
2960,2015-06-14,2013-07-07,4,73537,1,754,18384.25,754,0.25,47,0,4,73537,3
2961,2015-03-04,2014-02-23,5,88165,3,523,17633.0,523,0.6,149,1,5,88165,4
2962,2015-05-30,2013-01-07,9,159759,4,935,17751.0,935,0.4444444444444444,62,0,9,159759,6
2963,2014-01-23,2013-11-09,3,30098,1,629,10032.666666666666,629,0.3333333333333333,554,1,3,30098,1
2964,2014-10-31,2013-01-10,5,91468,4,932,18293.6,932,0.8,273,1,5,91468,4
2965,2015-02-15,2013-01-25,4,69400,2,917,17350.0,917,0.5,166,1,4,69400,4
2966,2014-12-01,2013-03-28,4,74817,2,855,18704.25,855,0.5,242,1,4,74817,4
2967,2015-06-17,2013-06-09,3,51773,1,782,17257.666666666668,782,0.3333333333333333,44,0,3,51773,3
2968,2015-02-19,2013-01-31,13,253888,8,911,19529.846153846152,911,0.6153846153846154,162,1,13,253888,8
2969,2015-07-22,2014-05-17,3,50703,1,440,16901.0,440,0.3333333333333333,9,0,3,50703,2
2970,2014-06-28,2013-10-22,3,48475,1,647,16158.333333333334,647,0.3333333333333333,398,1,3,48475,3
2971,2015-01-13,2013-02-09,7,108441,2,902,15491.57142857143,902,0.2857142857142857,199,1,7,108441,5
2972,2015-02-09,2013-01-24,9,155635,5,918,17292.777777777777,918,0.5555555555555556,172,1,9,155635,6
2973,2015-06-09,2013-05-31,14,240514,6,791,17179.571428571428,791,0.4285714285714285,52,0,14,240514,7
2974,2015-06-01,2013-12-06,6,113477,2,602,18912.83333333333,602,0.3333333333333333,60,0,6,113477,5
2975,2015-01-23,2013-02-13,5,89803,3,898,17960.6,898,0.6,189,1,5,89803,3
2976,2014-12-27,2013-10-17,5,96425,2,652,19285.0,652,0.4,216,1,5,96425,5
2977,2015-06-05,2015-02-10,3,55945,2,171,18648.33333333333,171,0.6666666666666666,56,0,3,55945,2
2978,2015-04-05,2013-01-03,12,193586,3,939,16132.166666666666,939,0.25,117,1,12,193586,7
2979,2015-03-17,2013-09-04,6,96963,3,695,16160.5,695,0.5,136,1,6,96963,5
2980,2015-03-05,2014-03-22,4,71198,2,496,17799.5,496,0.5,148,1,4,71198,2
2981,2015-06-09,2013-07-15,9,155455,3,746,17272.777777777777,746,0.3333333333333333,52,0,9,155455,7
2982,2015-06-18,2013-03-07,5,96269,4,876,19253.8,876,0.8,43,0,5,96269,3
2983,2015-04-09,2014-10-25,2,29026,0,279,14513.0,279,0.0,113,1,2,29026,1
2984,2015-07-30,2013-02-26,10,159931,3,885,15993.1,885,0.3,1,0,10,159931,7
2985,2015-07-25,2013-06-05,6,94726,1,786,15787.666666666666,786,0.1666666666666666,6,0,6,94726,4
2986,2015-04-19,2015-01-27,3,52678,2,185,17559.333333333332,185,0.6666666666666666,103,1,3,52678,3
2987,2015-05-14,2013-03-28,8,151709,3,855,18963.625,855,0.375,78,0,8,151709,8
2988,2014-01-30,2013-12-10,3,57218,0,598,19072.666666666668,598,0.0,547,1,3,57218,2
2989,2015-05-12,2013-01-09,11,183492,6,933,16681.090909090908,933,0.5454545454545454,80,0,11,183492,6
2990,2013-08-16,2013-02-04,4,64039,2,907,16009.75,907,0.5,714,1,4,64039,3
2991,2015-05-21,2013-02-01,6,94822,3,910,15803.666666666666,910,0.5,71,0,6,94822,6
2992,2014-12-11,2013-01-10,7,120325,3,932,17189.285714285714,932,0.4285714285714285,232,1,7,120325,5
2993,2015-05-10,2013-11-07,6,109231,2,631,18205.166666666668,631,0.3333333333333333,82,0,6,109231,4
2994,2015-02-09,2013-02-07,4,77599,3,904,19399.75,904,0.75,172,1,4,77599,3
2995,2015-02-14,2013-01-07,13,211848,9,935,16296.0,935,0.6923076923076923,167,1,13,211848,8
2996,2015-06-19,2013-04-24,7,127136,4,828,18162.285714285717,828,0.5714285714285714,42,0,7,127136,5
2997,2013-07-17,2013-07-17,1,18036,1,744,18036.0,744,1.0,744,1,1,18036,1
2998,2015-07-28,2013-09-10,5,95805,2,689,19161.0,689,0.4,3,0,5,95805,4
2999,2015-03-03,2013-06-13,4,72890,1,778,18222.5,778,0.25,150,1,4,72890,3
3000,2015-04-02,2013-02-27,18,329338,6,884,18296.555555555555,884,0.3333333333333333,120,1,18,329338,10
3001,2015-03-23,2013-03-08,6,104089,4,875,17348.166666666668,875,0.6666666666666666,130,1,6,104089,5
3002,2015-06-29,2013-06-27,4,83200,2,764,20800.0,764,0.5,32,0,4,83200,2
3003,2014-11-26,2013-01-16,9,156017,4,926,17335.222222222223,926,0.4444444444444444,247,1,9,156017,9
3004,2015-05-11,2013-01-09,4,58777,2,933,14694.25,933,0.5,81,0,4,58777,4
3005,2015-07-12,2013-03-01,5,89437,2,882,17887.4,882,0.4,19,0,5,89437,4
3006,2013-11-14,2013-01-15,4,51894,0,927,12973.5,927,0.0,624,1,4,51894,3
3007,2015-03-29,2013-04-20,6,95793,1,832,15965.5,832,0.1666666666666666,124,1,6,95793,5
3008,2014-07-24,2013-05-01,6,91075,4,821,15179.166666666666,821,0.6666666666666666,372,1,6,91075,5
3009,2015-03-25,2013-01-04,3,50261,0,938,16753.666666666668,938,0.0,128,1,3,50261,2
3010,2015-02-16,2013-06-05,5,91161,4,786,18232.2,786,0.8,165,1,5,91161,4
3011,2015-03-09,2013-03-01,10,168895,3,882,16889.5,882,0.3,144,1,10,168895,7
3012,2015-07-08,2013-02-03,7,104908,3,908,14986.857142857143,908,0.4285714285714285,23,0,7,104908,5
3013,2015-05-21,2013-08-27,4,74652,2,703,18663.0,703,0.5,71,0,4,74652,3
3014,2014-10-26,2013-10-16,2,29298,0,653,14649.0,653,0.0,278,1,2,29298,2
3015,2014-09-16,2013-05-28,3,58931,3,794,19643.666666666668,794,1.0,318,1,3,58931,3
3016,2015-07-21,2013-01-24,12,200047,6,918,16670.583333333332,918,0.5,10,0,12,200047,7
3017,2015-06-17,2013-04-24,5,93493,4,828,18698.6,828,0.8,44,0,5,93493,4
3018,2014-11-11,2013-03-14,4,73388,2,869,18347.0,869,0.5,262,1,4,73388,2
3019,2015-02-20,2014-01-31,4,72345,1,546,18086.25,546,0.25,161,1,4,72345,4
3020,2014-11-14,2013-04-04,4,73766,1,848,18441.5,848,0.25,259,1,4,73766,4
3021,2015-06-23,2013-05-10,11,184941,5,812,16812.81818181818,812,0.4545454545454545,38,0,11,184941,7
3022,2015-07-24,2013-02-20,7,103664,2,891,14809.142857142857,891,0.2857142857142857,7,0,7,103664,4
3023,2014-10-08,2013-07-08,6,92465,2,753,15410.833333333334,753,0.3333333333333333,296,1,6,92465,5
3024,2015-07-21,2014-05-08,6,115690,5,449,19281.666666666668,449,0.8333333333333334,10,0,6,115690,3
3025,2014-11-15,2013-08-20,5,102613,0,710,20522.6,710,0.0,258,1,5,102613,4
3026,2015-02-24,2013-04-09,4,70593,1,843,17648.25,843,0.25,157,1,4,70593,4
3027,2015-05-30,2013-01-07,11,170683,6,935,15516.636363636364,935,0.5454545454545454,62,0,11,170683,6
3028,2015-06-22,2013-07-31,7,130477,4,730,18639.571428571428,730,0.5714285714285714,39,0,7,130477,6
3029,2015-01-16,2013-03-04,6,109451,3,879,18241.83333333333,879,0.5,196,1,6,109451,6
3030,2015-07-21,2013-04-21,4,62171,0,831,15542.75,831,0.0,10,0,4,62171,4
3031,2015-02-05,2013-07-17,5,78707,4,744,15741.4,744,0.8,176,1,5,78707,4
3032,2014-11-24,2013-07-10,6,114104,1,751,19017.33333333333,751,0.1666666666666666,249,1,6,114104,4
3033,2015-07-16,2013-04-07,11,191709,5,845,17428.090909090908,845,0.4545454545454545,15,0,11,191709,8
3034,2014-12-22,2013-04-15,4,78745,0,837,19686.25,837,0.0,221,1,4,78745,3
3035,2014-07-18,2013-06-23,3,55188,2,768,18396.0,768,0.6666666666666666,378,1,3,55188,3
3036,2015-04-15,2013-01-04,4,77024,1,938,19256.0,938,0.25,107,1,4,77024,3
3037,2014-11-19,2013-04-25,9,121641,3,827,13515.666666666666,827,0.3333333333333333,254,1,9,121641,5
3038,2015-01-29,2014-08-05,6,111889,6,360,18648.166666666668,360,1.0,183,1,6,111889,4
3039,2014-12-29,2013-03-02,2,42873,0,881,21436.5,881,0.0,214,1,2,42873,2
3040,2015-01-28,2013-03-27,4,62189,2,856,15547.25,856,0.5,184,1,4,62189,3
3041,2015-06-05,2013-10-26,4,62595,2,643,15648.75,643,0.5,56,0,4,62595,4
3042,2015-04-30,2013-01-04,6,92772,1,938,15462.0,938,0.1666666666666666,92,1,6,92772,4
3043,2015-01-14,2013-02-06,12,206470,5,905,17205.833333333332,905,0.4166666666666667,198,1,12,206470,5
3044,2015-07-17,2014-12-27,2,23969,1,216,11984.5,216,0.5,14,0,2,23969,2
3045,2013-08-19,2013-04-18,2,31411,0,834,15705.5,834,0.0,711,1,2,31411,1
3046,2015-01-13,2013-03-12,4,89494,2,871,22373.5,871,0.5,199,1,4,89494,4
3047,2015-07-09,2013-04-12,9,134617,2,840,14957.444444444443,840,0.2222222222222222,22,0,9,134617,6
3048,2015-06-28,2013-04-03,12,192384,2,849,16032.0,849,0.1666666666666666,33,0,12,192384,6
3049,2015-05-15,2013-12-06,6,118300,2,602,19716.666666666668,602,0.3333333333333333,77,0,6,118300,4
3050,2015-05-09,2014-04-07,3,47527,1,480,15842.333333333334,480,0.3333333333333333,83,0,3,47527,3
3051,2015-03-09,2013-02-12,7,115674,2,899,16524.85714285714,899,0.2857142857142857,144,1,7,115674,3
3052,2014-01-08,2014-01-08,1,13948,1,569,13948.0,569,1.0,569,1,1,13948,1
3053,2014-11-26,2013-02-20,3,57604,3,891,19201.33333333333,891,1.0,247,1,3,57604,3
3054,2015-05-11,2013-07-21,9,138724,3,740,15413.777777777776,740,0.3333333333333333,81,0,9,138724,4
3055,2014-09-08,2014-02-08,6,102820,0,538,17136.666666666668,538,0.0,326,1,6,102820,4
3056,2014-11-27,2013-05-24,5,89978,2,798,17995.6,798,0.4,246,1,5,89978,4
3057,2015-07-09,2014-02-04,5,94137,3,542,18827.4,542,0.6,22,0,5,94137,4
3058,2014-07-08,2013-09-02,3,49119,0,697,16373.0,697,0.0,388,1,3,49119,3
3059,2015-06-07,2013-01-30,7,94711,0,912,13530.142857142857,912,0.0,54,0,7,94711,4
3060,2015-06-18,2013-07-18,2,33584,2,743,16792.0,743,1.0,43,0,2,33584,2
3061,2015-03-20,2014-06-26,5,90290,2,400,18058.0,400,0.4,133,1,5,90290,4
3062,2015-07-20,2013-11-05,5,88330,3,633,17666.0,633,0.6,11,0,5,88330,5
3063,2015-06-12,2013-01-19,4,68005,0,923,17001.25,923,0.0,49,0,4,68005,4
3064,2015-04-09,2013-06-26,6,100848,0,765,16808.0,765,0.0,113,1,6,100848,3
3065,2015-01-29,2013-01-05,8,138203,4,937,17275.375,937,0.5,183,1,8,138203,3
3066,2015-07-09,2013-04-24,6,110995,4,828,18499.166666666668,828,0.6666666666666666,22,0,6,110995,5
3067,2015-01-13,2013-03-26,6,101594,4,857,16932.333333333332,857,0.6666666666666666,199,1,6,101594,4
3068,2015-07-20,2013-08-13,3,44018,2,717,14672.666666666666,717,0.6666666666666666,11,0,3,44018,2
3069,2015-02-17,2013-04-21,8,154264,5,831,19283.0,831,0.625,164,1,8,154264,7
3070,2015-07-02,2013-07-09,13,209031,5,752,16079.307692307691,752,0.3846153846153846,29,0,13,209031,7
3071,2015-03-02,2013-02-28,10,186998,3,883,18699.8,883,0.3,151,1,10,186998,5
3072,2015-02-09,2013-08-28,3,40477,2,702,13492.333333333334,702,0.6666666666666666,172,1,3,40477,3
3073,2014-02-13,2013-07-28,4,64788,1,733,16197.0,733,0.25,533,1,4,64788,3
3074,2013-10-21,2013-06-30,2,33260,1,761,16630.0,761,0.5,648,1,2,33260,2
3075,2015-07-16,2013-01-28,16,290972,8,914,18185.75,914,0.5,15,0,16,290972,7
3076,2014-07-13,2013-07-24,3,49382,1,737,16460.666666666668,737,0.3333333333333333,383,1,3,49382,3
3077,2014-06-12,2013-05-22,4,67233,0,800,16808.25,800,0.0,414,1,4,67233,4
3078,2014-08-28,2013-04-24,3,41875,1,828,13958.333333333334,828,0.3333333333333333,337,1,3,41875,2
3079,2015-04-28,2013-04-23,10,156242,5,829,15624.2,829,0.5,94,1,10,156242,6
3080,2015-07-07,2013-09-03,7,137300,3,696,19614.285714285717,696,0.4285714285714285,24,0,7,137300,5
3081,2014-10-17,2013-05-06,5,74441,0,816,14888.2,816,0.0,287,1,5,74441,3
3082,2015-02-14,2013-01-18,6,107154,4,924,17859.0,924,0.6666666666666666,167,1,6,107154,3
3083,2014-11-05,2013-07-07,7,124422,3,754,17774.571428571428,754,0.4285714285714285,268,1,7,124422,5
3084,2015-06-27,2013-02-03,4,74450,1,908,18612.5,908,0.25,34,0,4,74450,3
3085,2015-04-04,2014-01-17,4,79431,1,560,19857.75,560,0.25,118,1,4,79431,3
3086,2015-06-10,2013-01-17,12,195349,3,925,16279.083333333334,925,0.25,51,0,12,195349,6
3087,2015-04-28,2013-05-15,7,107458,4,807,15351.142857142857,807,0.5714285714285714,94,1,7,107458,5
3088,2015-06-29,2013-04-24,6,121811,3,828,20301.83333333333,828,0.5,32,0,6,121811,6
3089,2015-05-07,2014-10-10,4,63127,2,294,15781.75,294,0.5,85,0,4,63127,4
3090,2015-04-16,2013-05-09,3,57839,2,813,19279.666666666668,813,0.6666666666666666,106,1,3,57839,3
3091,2015-01-07,2013-09-14,7,123536,3,685,17648.0,685,0.4285714285714285,205,1,7,123536,6
3092,2015-04-16,2013-03-07,8,146758,5,876,18344.75,876,0.625,106,1,8,146758,4
3093,2015-05-17,2014-01-15,6,100884,2,562,16814.0,562,0.3333333333333333,75,0,6,100884,5
3094,2014-06-25,2013-01-12,5,82950,2,930,16590.0,930,0.4,401,1,5,82950,5
3095,2013-12-02,2013-06-25,4,68562,1,766,17140.5,766,0.25,606,1,4,68562,4
3096,2015-07-22,2013-02-16,11,186036,9,895,16912.363636363636,895,0.8181818181818182,9,0,11,186036,6
3097,2015-04-20,2013-09-01,5,91621,2,698,18324.2,698,0.4,102,1,5,91621,4
3098,2014-10-09,2014-01-22,2,41368,2,555,20684.0,555,1.0,295,1,2,41368,2
3099,2015-07-30,2013-11-11,7,128607,3,627,18372.42857142857,627,0.4285714285714285,1,0,7,128607,5
3100,2014-11-17,2013-02-23,6,107615,2,888,17935.833333333332,888,0.3333333333333333,256,1,6,107615,6
3101,2014-12-28,2013-10-11,5,88275,2,658,17655.0,658,0.4,215,1,5,88275,4
3102,2015-04-21,2013-05-14,10,197358,5,808,19735.8,808,0.5,101,1,10,197358,6
3103,2015-06-08,2013-10-10,3,52671,1,659,17557.0,659,0.3333333333333333,53,0,3,52671,2
3104,2015-03-18,2013-02-11,5,75976,1,900,15195.2,900,0.2,135,1,5,75976,3
3105,2015-07-27,2013-01-04,5,86078,4,938,17215.6,938,0.8,4,0,5,86078,3
3106,2015-06-09,2013-06-24,6,103217,2,767,17202.833333333332,767,0.3333333333333333,52,0,6,103217,6
3107,2015-04-08,2013-03-17,11,200980,5,866,18270.90909090909,866,0.4545454545454545,114,1,11,200980,4
3108,2014-10-29,2013-07-13,5,93664,1,748,18732.8,748,0.2,275,1,5,93664,4
3109,2015-05-19,2013-06-25,6,105670,3,766,17611.666666666668,766,0.5,73,0,6,105670,5
3110,2015-05-25,2013-05-22,6,98068,2,800,16344.666666666666,800,0.3333333333333333,67,0,6,98068,6
3111,2014-02-18,2013-05-23,4,78257,3,799,19564.25,799,0.75,528,1,4,78257,4
3112,2014-07-25,2013-06-26,6,96018,3,765,16003.0,765,0.5,371,1,6,96018,5
3113,2015-07-27,2013-01-02,14,248636,6,940,17759.714285714286,940,0.4285714285714285,4,0,14,248636,6
3114,2015-07-09,2013-09-30,7,123070,2,669,17581.428571428572,669,0.2857142857142857,22,0,7,123070,5
3115,2015-04-24,2013-01-15,4,63458,0,927,15864.5,927,0.0,98,1,4,63458,2
3116,2015-07-05,2013-08-28,4,65006,2,702,16251.5,702,0.5,26,0,4,65006,4
3117,2015-04-04,2013-10-12,5,83409,0,657,16681.8,657,0.0,118,1,5,83409,4
3118,2015-06-03,2013-02-12,11,175847,7,899,15986.09090909091,899,0.6363636363636364,58,0,11,175847,5
3119,2015-05-05,2013-08-14,4,58785,2,716,14696.25,716,0.5,87,0,4,58785,3
3120,2015-07-10,2013-07-23,5,89727,2,738,17945.4,738,0.4,21,0,5,89727,4
3121,2015-03-05,2013-01-02,12,222108,8,940,18509.0,940,0.6666666666666666,148,1,12,222108,7
3122,2015-03-18,2014-02-17,4,84437,3,529,21109.25,529,0.75,135,1,4,84437,3
3123,2015-07-29,2013-03-25,14,266639,10,858,19045.64285714286,858,0.7142857142857143,2,0,14,266639,9
3124,2015-05-25,2014-03-06,11,208886,5,512,18989.636363636364,512,0.4545454545454545,67,0,11,208886,7
3125,2015-07-06,2013-04-11,3,54407,1,841,18135.666666666668,841,0.3333333333333333,25,0,3,54407,2
3126,2015-05-16,2013-08-11,8,131352,3,719,16419.0,719,0.375,76,0,8,131352,5
3127,2015-04-07,2013-12-23,6,111553,1,585,18592.166666666668,585,0.1666666666666666,115,1,6,111553,5
3128,2015-07-08,2013-04-28,8,159708,4,824,19963.5,824,0.5,23,0,8,159708,6
3129,2015-06-27,2013-05-28,8,133107,5,794,16638.375,794,0.625,34,0,8,133107,4
3130,2014-09-16,2013-07-06,4,55813,2,755,13953.25,755,0.5,318,1,4,55813,3
3131,2015-05-12,2013-03-19,4,71148,1,864,17787.0,864,0.25,80,0,4,71148,4
3132,2015-07-30,2013-02-23,8,130883,6,888,16360.375,888,0.75,1,0,8,130883,4
3133,2015-03-31,2013-12-10,5,87917,2,598,17583.4,598,0.4,122,1,5,87917,4
3134,2015-04-18,2013-06-30,12,219716,6,761,18309.666666666668,761,0.5,104,1,12,219716,6
3135,2015-07-15,2013-06-23,7,118552,3,768,16936.0,768,0.4285714285714285,16,0,7,118552,5
3136,2014-10-08,2013-12-06,3,60278,3,602,20092.666666666668,602,1.0,296,1,3,60278,2
3137,2014-12-08,2013-07-01,7,119937,4,760,17133.85714285714,760,0.5714285714285714,235,1,7,119937,5
3138,2015-03-16,2014-02-05,6,121938,3,541,20323.0,541,0.5,137,1,6,121938,3
3139,2015-06-03,2013-01-17,15,269369,9,925,17957.933333333334,925,0.6,58,0,15,269369,7
3140,2015-05-07,2013-05-29,5,81759,4,793,16351.8,793,0.8,85,0,5,81759,4
3141,2014-05-15,2013-02-02,6,90885,2,909,15147.5,909,0.3333333333333333,442,1,6,90885,4
3142,2015-07-27,2013-01-21,5,97592,3,921,19518.4,921,0.6,4,0,5,97592,2
3143,2015-07-28,2013-08-13,5,88930,3,717,17786.0,717,0.6,3,0,5,88930,5
3144,2015-06-04,2013-02-09,8,148329,2,902,18541.125,902,0.25,57,0,8,148329,5
3145,2015-07-30,2013-06-10,14,286729,8,781,20480.64285714286,781,0.5714285714285714,1,0,14,286729,10
3146,2015-07-22,2013-09-27,4,72639,3,672,18159.75,672,0.75,9,0,4,72639,3
3147,2015-04-12,2014-01-23,2,31024,1,554,15512.0,554,0.5,110,1,2,31024,2
3148,2015-07-28,2013-04-10,6,95878,4,842,15979.666666666666,842,0.6666666666666666,3,0,6,95878,4
3149,2014-06-25,2014-06-25,1,20998,0,401,20998.0,401,0.0,401,1,1,20998,1
3150,2015-07-27,2013-02-05,16,277941,11,906,17371.3125,906,0.6875,4,0,16,277941,6
3151,2014-05-26,2013-03-16,5,83099,2,867,16619.8,867,0.4,431,1,5,83099,3
3152,2015-05-28,2014-11-03,3,70519,2,270,23506.33333333333,270,0.6666666666666666,64,0,3,70519,3
3153,2015-07-01,2013-03-06,9,146058,5,877,16228.666666666666,877,0.5555555555555556,30,0,9,146058,7
3154,2015-07-19,2013-02-25,8,150928,4,886,18866.0,886,0.5,12,0,8,150928,6
3155,2015-02-25,2013-02-28,8,153000,2,883,19125.0,883,0.25,156,1,8,153000,6
3156,2015-07-21,2013-01-08,8,128788,2,934,16098.5,934,0.25,10,0,8,128788,6
3157,2015-06-24,2013-02-19,5,93948,2,892,18789.6,892,0.4,37,0,5,93948,4
3158,2015-07-05,2013-05-30,6,101848,2,792,16974.666666666668,792,0.3333333333333333,26,0,6,101848,5
3159,2014-10-01,2013-12-06,4,70036,2,602,17509.0,602,0.5,303,1,4,70036,4
3160,2015-06-20,2013-02-10,5,87742,3,901,17548.4,901,0.6,41,0,5,87742,4
3161,2015-07-23,2013-03-05,20,341948,12,878,17097.4,878,0.6,8,0,20,341948,6
3162,2014-04-07,2013-08-07,6,106734,1,723,17789.0,723,0.1666666666666666,480,1,6,106734,4
3163,2013-09-30,2013-03-23,4,71525,1,860,17881.25,860,0.25,669,1,4,71525,3
3164,2015-05-23,2014-01-06,6,122359,2,571,20393.166666666668,571,0.3333333333333333,69,0,6,122359,4
3165,2015-04-15,2013-11-02,3,47848,1,636,15949.333333333334,636,0.3333333333333333,107,1,3,47848,3
3166,2015-06-03,2013-07-11,14,257345,7,750,18381.785714285717,750,0.5,58,0,14,257345,7
3167,2015-06-02,2013-02-16,9,183979,5,895,20442.11111111111,895,0.5555555555555556,59,0,9,183979,5
3168,2015-03-22,2013-05-16,4,86144,3,806,21536.0,806,0.75,131,1,4,86144,3
3169,2015-06-18,2014-09-30,5,97884,3,304,19576.8,304,0.6,43,0,5,97884,5
3170,2015-06-14,2013-03-30,5,96226,1,853,19245.2,853,0.2,47,0,5,96226,4
3171,2015-06-27,2013-01-14,20,353525,8,928,17676.25,928,0.4,34,0,20,353525,9
3172,2014-05-27,2013-03-23,2,31452,0,860,15726.0,860,0.0,430,1,2,31452,2
3173,2015-04-02,2013-06-20,4,83280,3,771,20820.0,771,0.75,120,1,4,83280,4
3174,2014-11-12,2013-05-29,5,99709,2,793,19941.8,793,0.4,261,1,5,99709,3
3175,2014-07-11,2013-01-29,5,98064,1,913,19612.8,913,0.2,385,1,5,98064,5
3176,2015-05-01,2014-02-22,3,43648,1,524,14549.333333333334,524,0.3333333333333333,91,1,3,43648,3
3177,2015-06-23,2013-02-20,15,251546,8,891,16769.733333333334,891,0.5333333333333333,38,0,15,251546,7
3178,2015-07-03,2013-12-23,9,157251,3,585,17472.333333333332,585,0.3333333333333333,28,0,9,157251,8
3179,2014-10-12,2013-04-03,7,118908,3,849,16986.85714285714,849,0.4285714285714285,292,1,7,118908,5
3180,2014-06-15,2013-03-10,4,69712,1,873,17428.0,873,0.25,411,1,4,69712,3
3181,2015-03-21,2014-10-30,2,34320,0,274,17160.0,274,0.0,132,1,2,34320,2
3182,2015-07-17,2013-07-02,10,198405,7,759,19840.5,759,0.7,14,0,10,198405,6
3183,2015-06-02,2013-11-13,8,154605,1,625,19325.625,625,0.125,59,0,8,154605,7
3184,2015-07-29,2013-10-13,5,90902,3,656,18180.4,656,0.6,2,0,5,90902,4
3185,2015-04-29,2013-04-12,5,102438,3,840,20487.6,840,0.6,93,1,5,102438,3
3186,2014-01-30,2014-01-30,1,17915,0,547,17915.0,547,0.0,547,1,1,17915,1
3187,2015-06-16,2013-03-12,11,186801,5,871,16981.909090909092,871,0.4545454545454545,45,0,11,186801,6
3188,2015-07-18,2013-07-14,9,162666,2,747,18074.0,747,0.2222222222222222,13,0,9,162666,4
3189,2015-07-02,2013-01-23,9,163518,6,919,18168.666666666668,919,0.6666666666666666,29,0,9,163518,6
3190,2014-12-20,2013-03-05,5,78845,1,878,15769.0,878,0.2,223,1,5,78845,4
3191,2015-06-16,2013-03-19,7,142357,5,864,20336.714285714286,864,0.7142857142857143,45,0,7,142357,5
3192,2015-07-08,2014-01-09,4,75628,1,568,18907.0,568,0.25,23,0,4,75628,3
3193,2015-05-23,2013-04-05,12,207002,6,847,17250.166666666668,847,0.5,69,0,12,207002,6
3194,2015-05-15,2013-09-21,5,84922,0,678,16984.4,678,0.0,77,0,5,84922,3
