Store,Total_Sales,Total_Customers,Total_Open_Days,Avg_Daily_Sales,Avg_Customers,Promo_Days,Sales_per_Customer,Promo_Usage_Rate,Sales_Rank,Best_Assortment,Best_StoreType,Customer_Productivity,Store_Performance_Index
604,4953601,368077,622,7963.988745980708,591.7636655948553,274,13.458056330604737,0.4405144694533762,563,0,3,7963.988745980708,3508.2522771683502
605,5466800,395780,778,7026.735218508998,508.7146529562982,348,13.812724240739804,0.4473007712082262,431,0,3,7026.735218508998,3143.0640823150784
606,4577941,486724,784,5839.210459183673,620.8214285714286,353,9.405620022846623,0.4502551020408163,669,0,0,5839.210459183673,2629.1343011375466
607,3051294,323807,782,3901.910485933504,414.07544757033247,353,9.423187268959596,0.4514066496163683,1038,0,0,3901.910485933504,1761.3483395582184
608,7275038,735209,780,9326.971794871795,942.5756410256411,351,9.895197148021856,0.45,130,2,0,9326.971794871795,4197.137307692308
609,3636230,395622,784,4638.048469387755,504.6198979591837,353,9.191172381717902,0.4502551020408163,925,0,0,4638.048469387755,2088.304986854436
610,3269954,405391,779,4197.630295250321,520.3992297817715,350,8.066173151352645,0.4492939666238768,1008,0,0,4197.630295250321,1885.9699657735719
611,3602813,305106,622,5792.303858520901,490.524115755627,274,11.808397737179865,0.4405144694533762,929,0,0,5792.303858520901,2551.5936611490783
612,4246423,264263,623,6816.088282504013,424.1781701444623,275,16.068927545664735,0.44141252006420545,752,2,3,6816.088282504013,3008.706705760198
613,5261587,782665,782,6728.372122762148,1000.8503836317135,353,6.722655286744648,0.4514066496163683,482,0,2,6728.372122762148,3037.2319173082333
614,5140680,734125,780,6590.615384615385,941.1858974358975,352,7.002458709347863,0.4512820512820513,515,0,0,6590.615384615385,2974.2264299802764
615,7585401,968524,781,9712.421254801537,1240.1075544174137,350,7.83191846562398,0.44814340588988477,98,0,3,9712.421254801537,4352.557540564069
616,6611772,646898,779,8487.512195121952,830.421052631579,350,10.220733407739706,0.4492939666238768,205,2,0,8487.512195121952,3813.3880209148692
617,4960149,448262,780,6359.165384615385,574.6948717948718,352,11.065289942042822,0.4512820512820513,561,2,0,6359.165384615385,2869.7771992110456
618,5334682,394848,781,6830.578745198463,505.5672215108835,350,13.510723113704515,0.44814340588988477,470,2,3,6830.578745198463,3061.0788230722947
619,2676841,266765,622,4303.602893890676,428.88263665594855,274,10.034453545255188,0.4405144694533762,1083,0,0,4303.602893890676,1895.7993455402654
620,4835283,441221,622,7773.766881028939,709.3585209003215,274,10.958868684854075,0.4405144694533762,590,2,3,7773.766881028939,3424.4567932506898
621,4608739,628261,779,5916.224646983312,806.4967907573813,350,7.335707611963818,0.4492939666238768,656,0,0,5916.224646983312,2658.124039081077
622,3385282,337120,784,4317.961734693878,430.0,353,10.041771476032274,0.4502551020408163,982,2,0,4317.961734693878,1944.1843014629321
623,5473895,639137,768,7127.467447916667,832.2096354166666,346,8.56450964347237,0.4505208333333333,427,0,0,7127.467447916667,3211.072574191623
624,5467853,531966,779,7019.06675224647,682.8831835686777,350,10.27857607441077,0.4492939666238768,430,2,0,7019.06675224647,3153.6243431145886
625,4907852,480529,779,6300.195121951219,616.8536585365854,350,10.213435609505357,0.4492939666238768,575,0,0,6300.195121951219,2830.639656845862
626,7318373,647107,780,9382.529487179487,829.624358974359,352,11.30937078412071,0.4512820512820513,123,2,2,9382.529487179487,4234.167153188691
627,4679168,480797,781,5991.252240717029,615.617157490397,350,9.732107313481574,0.44814340588988477,636,2,2,5991.252240717029,2684.9401847003332
628,4885169,598144,784,6231.0829081632655,762.9387755102041,353,8.167212243205649,0.4502551020408163,582,2,0,6231.0829081632655,2805.5768706398376
629,4760004,422113,622,7652.739549839228,678.6382636655949,274,11.276610765363777,0.4405144694533762,616,0,3,7652.739549839228,3371.1425026622965
630,5403029,618196,779,6935.852374839538,793.5763799743261,350,8.739993464855806,0.4492939666238768,451,0,0,6935.852374839538,3116.2366254092917
631,4233841,500538,784,5400.307397959184,638.4413265306123,353,8.458580567309575,0.4502551020408163,756,2,3,5400.307397959184,2431.5159585198876
632,5510559,708433,784,7028.774234693878,903.6135204081633,353,7.778518222612441,0.4502551020408163,410,0,0,7028.774234693878,3164.7414602639524
633,4482889,341963,622,7207.2170418006435,549.7797427652733,274,13.109280828627659,0.4405144694533762,690,0,3,7207.2170418006435,3174.883391404142
634,5236366,507938,780,6713.289743589744,651.2025641025641,352,10.309065279620741,0.4512820512820513,489,0,3,6713.289743589744,3029.5871663379357
635,4609211,465439,780,5909.244871794872,596.7166666666667,351,9.902932500284678,0.45,655,0,0,5909.244871794872,2659.1601923076923
636,3692957,445334,623,5927.699839486357,714.8218298555378,275,8.292555699766917,0.44141252006420545,908,0,2,5927.699839486357,2616.560924331859
637,5415918,431086,622,8707.263665594855,693.0643086816721,274,12.563428179064038,0.4405144694533762,448,2,3,8707.263665594855,3835.675634040177
638,3713936,313767,618,6009.605177993528,507.7135922330097,271,11.836604869218242,0.43851132686084143,903,0,3,6009.605177993528,2635.279940511725
639,3688329,378581,779,4734.697047496791,485.98331193838254,350,9.74250952900436,0.4492939666238768,911,0,0,4734.697047496791,2127.2708172321913
640,8984969,685137,779,11533.978177150193,879.5083440308088,350,13.114120241645102,0.4492939666238768,44,2,3,11533.978177150193,5182.146806165042
641,4490386,419152,779,5764.295250320924,538.0641848523749,350,10.713025346413712,0.4492939666238768,687,2,0,5764.295250320924,2589.863077807861
642,2845461,373828,779,3652.7098844672655,479.8818998716303,350,7.611685053019036,0.4492939666238768,1064,2,2,3652.7098844672655,1641.1405129185405
643,6267634,799871,784,7994.431122448979,1020.2436224489796,353,7.835806023721325,0.4502551020408163,251,0,0,7994.431122448979,3599.533400796543
644,5537010,609472,592,9353.057432432432,1029.5135135135135,263,9.08492925023627,0.44425675675675674,400,0,2,9353.057432432432,4155.158960692111
645,8337410,1031306,777,10730.2574002574,1327.2921492921494,348,8.084322208927322,0.44787644787644787,63,0,0,10730.2574002574,4805.829569227252
646,3126126,439386,622,5025.926045016077,706.4083601286173,274,7.114760142562576,0.4405144694533762,1027,0,0,5025.926045016077,2213.9931452321625
647,4527267,531153,784,5774.5752551020405,677.4910714285714,353,8.523470638403623,0.4502551020408163,678,2,0,5774.5752551020405,2600.031970728342
648,5154013,478100,784,6573.996173469388,609.8214285714286,353,10.780198703200167,0.4502551020408163,508,0,3,6573.996173469388,2959.975317901395
649,2873358,301609,780,3683.7923076923075,386.67820512820515,351,9.526764784870478,0.45,1061,0,0,3683.7923076923075,1657.7065384615385
650,3975207,412899,622,6391.008038585209,663.8247588424438,274,9.627552985112581,0.4405144694533762,833,0,0,6391.008038585209,2815.3315153896256
651,5932759,738819,779,7615.865211810013,948.4197689345315,350,8.030057429492203,0.4492939666238768,309,0,0,7615.865211810013,3421.762290286912
652,5190629,532554,782,6637.632992327366,681.0153452685422,353,9.746671699020194,0.4514066496163683,501,0,0,6637.632992327366,2996.2716704495656
653,4608178,389640,779,5915.504492939666,500.17971758664953,350,11.826758033056155,0.4492939666238768,657,2,3,5915.504492939666,2657.8004782142275
654,5050619,533663,780,6475.152564102564,684.1833333333333,352,9.464060652509168,0.4512820512820513,544,0,2,6475.152564102564,2922.120131492439
655,6256703,535521,779,8031.711168164314,687.4467265725289,350,11.683394301997494,0.4492939666238768,255,2,3,8031.711168164314,3608.5993695218353
656,2534495,296129,781,3245.192061459667,379.1664532650448,350,8.558753110975285,0.44814340588988477,1095,0,3,3245.192061459667,1454.3114231893514
657,4698459,594536,776,6054.715206185567,766.1546391752578,348,7.902732551098672,0.4484536082474227,634,2,2,6054.715206185567,2715.2588811244555
658,4719829,466330,779,6058.83055198973,598.6264441591784,350,10.121221023738554,0.4492939666238768,627,2,3,6058.83055198973,2722.196011805399
659,4407938,535041,781,5643.966709346991,685.0717029449423,350,8.238505086526079,0.44814340588988477,711,0,3,5643.966709346991,2529.306463855886
660,2871525,309426,622,4616.599678456591,497.46945337620576,274,9.280167148203448,0.4405144694533762,1062,0,0,4616.599678456591,2033.6789580339325
661,5503903,453009,769,7157.221066319896,589.0884265279584,345,12.149654863369161,0.4486345903771131,412,2,3,7157.221066319896,3210.9769413268714
662,6616587,604735,784,8439.524234693878,771.3456632653061,353,10.941299908224263,0.4502551020408163,203,0,3,8439.524234693878,3799.938845468034
663,3623173,494265,757,4786.2258916776755,652.9260237780713,341,7.330425986060109,0.45046235138705415,928,2,0,4786.2258916776755,2156.0145694347257
664,3858158,469879,780,4946.3564102564105,602.4089743589743,351,8.21096069413615,0.45,864,2,3,4946.3564102564105,2225.8603846153846
665,6360621,975872,775,8207.252903225806,1259.189677419355,349,6.517884517641658,0.4503225806451613,239,0,0,8207.252903225806,3695.911307388137
666,5451906,508809,777,7016.610038610039,654.8378378378378,348,10.715034521795015,0.44787644787644787,435,2,2,7016.610038610039,3142.57438022689
667,6879831,621178,783,8786.501915708812,793.330779054917,353,11.075458242242965,0.4508301404853129,170,2,3,8786.501915708812,3961.2198930334744
668,7009629,906876,784,8940.853316326531,1156.7295918367347,353,7.729423868312757,0.4502551020408163,158,0,2,8940.853316326531,4025.664822274573
669,2807854,245019,622,4514.2347266881025,393.92122186495175,274,11.459739856909056,0.4405144694533762,1072,0,3,4514.2347266881025,1988.5857156150162
670,4092358,435070,621,6589.94847020934,700.5958132045089,274,9.406205897901486,0.44122383252818037,794,0,0,6589.94847020934,2907.6423201889843
671,3691881,369379,622,5935.5,593.8569131832797,274,9.994831866456945,0.4405144694533762,910,2,0,5935.5,2614.6736334405145
672,6892942,1083587,780,8837.105128205128,1389.2141025641026,352,6.361226186729815,0.4512820512820513,169,0,2,8837.105128205128,3988.0269296515453
673,5536916,452784,777,7126.018018018018,582.7335907335907,348,12.228603484222058,0.44787644787644787,401,2,3,7126.018018018018,3191.5756374134753
674,6112239,756535,746,8193.349865951743,1014.1219839142091,335,8.07925476018955,0.44906166219839144,276,0,0,8193.349865951743,3679.3193097772573
675,3341266,350178,781,4278.189500640205,448.37131882202306,352,9.541621689540747,0.4507042253521127,993,0,0,4278.189500640205,1928.1980847955851
676,7057092,1549211,918,7687.464052287582,1687.5936819172114,347,4.555281365804916,0.3779956427015251,152,1,1,7687.464052287582,2905.827915189315
677,4938047,396633,622,7938.98231511254,637.6736334405144,274,12.449914656622116,0.4405144694533762,564,0,3,7938.98231511254,3497.236582541537
678,5686651,642924,779,7299.937098844673,825.3196405648267,350,8.8449816774611,0.4492939666238768,358,0,2,7299.937098844673,3279.8176952447184
679,7796037,832152,784,9943.924744897959,1061.4183673469388,353,9.36852522135379,0.4502551020408163,88,0,0,9943.924744897959,4477.302850700229
680,4080960,620159,784,5205.306122448979,791.0191326530612,353,6.580505967018135,0.4502551020408163,800,0,2,5205.306122448979,2343.715639316951
681,2731676,375017,767,3561.5071707953066,488.9400260756193,343,7.284139119026604,0.4471968709256845,1078,2,0,3561.5071707953066,1592.6948625590485
682,10557379,1656830,942,11207.408704883228,1758.8428874734607,360,6.37203515146394,0.3821656050955414,24,0,1,11207.408704883228,4283.086129254737
683,7171315,688589,784,9147.085459183674,878.3022959183673,353,10.414507057185055,0.4502551020408163,145,0,0,9147.085459183674,4118.521896800812
684,4802690,385149,622,7721.36655948553,619.2106109324759,274,12.469693547172653,0.4405144694533762,603,2,3,7721.36655948553,3401.373693406809
685,5165199,477101,779,6630.550706033376,612.4531450577664,350,10.826217090301634,0.4492939666238768,506,0,0,6630.550706033376,2979.066427614482
686,4875320,587900,780,6250.410256410257,753.7179487179487,352,8.292770879401258,0.4512820512820513,585,0,0,6250.410256410257,2820.697961867193
687,6522150,572085,779,8372.464698331194,734.3838254172016,350,11.40066598494979,0.4492939666238768,219,2,3,8372.464698331194,3761.697874731602
688,2820350,284035,780,3615.8333333333335,364.1474358974359,351,9.929586142552854,0.45,1069,0,0,3615.8333333333335,1627.125
689,5503014,557206,781,7046.112676056338,713.4519846350832,350,9.876085325714367,0.44814340588988477,413,0,3,7046.112676056338,3157.668932931778
690,4354600,617086,779,5589.987163029525,792.1514762516047,350,7.056714947349316,0.4492939666238768,716,0,0,5589.987163029525,2511.547505854087
691,6521018,484001,779,8371.011553273427,621.3106546854942,350,13.47314984886395,0.4492939666238768,220,2,3,8371.011553273427,3761.044985424518
692,5132377,620914,779,6588.4172015404365,797.0654685494223,350,8.265841968452959,0.4492939666238768,517,0,0,6588.4172015404365,2960.1360982530846
693,5160800,386231,781,6607.938540332906,494.5339308578745,350,13.361951785330541,0.44814340588988477,507,0,3,6607.938540332906,2961.3040833758223
694,5005559,482870,622,8047.522508038585,776.3183279742765,274,10.366266282850457,0.4405144694533762,555,2,0,8047.522508038585,3545.0501080427207
695,4201243,400312,779,5393.123234916559,513.8793324775353,350,10.494921461260217,0.4492939666238768,760,0,0,5393.123234916559,2423.097730707055
696,6154509,780542,784,7850.139030612245,995.5892857142857,353,7.8849171473155835,0.4502551020408163,271,2,0,7850.139030612245,3534.565150262911
697,8301159,782616,779,10656.173299101412,1004.6418485237484,350,10.606937501916649,0.4492939666238768,65,0,3,10656.173299101412,4787.7543705847165
698,12202270,1518304,784,15564.119897959185,1936.6122448979593,353,8.036776561215673,0.4502551020408163,12,0,0,15564.119897959185,7007.824392831112
699,6373219,749312,766,8320.129242819843,978.2140992167102,342,8.505427645626922,0.4464751958224543,238,0,0,8320.129242819843,3714.731332956118
700,3297857,399042,757,4356.482166446499,527.1360634081902,338,8.264435823797996,0.4464993394980185,1004,2,0,4356.482166446499,1945.1664098532585
701,3594522,391641,622,5778.974276527331,629.6479099678456,274,9.178104437482286,0.4405144694533762,931,0,3,5778.974276527331,2545.7217874091457
702,2720610,215970,622,4373.971061093248,347.21864951768487,274,12.597166273093485,0.4405144694533762,1079,0,0,4373.971061093248,1926.797541381913
703,2563326,274642,779,3290.5340179717587,352.5571245186136,350,9.333335760735794,0.4492939666238768,1092,0,0,3290.5340179717587,1478.4170812453344
704,8138397,843720,783,10393.865900383142,1077.5478927203064,352,9.645850519129569,0.4495530012771392,72,2,3,10393.865900383142,4672.593610389356
705,6206501,747320,779,7967.267008985879,959.3324775353017,350,8.305011240164855,0.4492939666238768,263,0,0,7967.267008985879,3579.644997618816
706,3572311,326197,622,5743.2652733118975,524.4324758842444,274,10.95139133713676,0.4405144694533762,941,0,3,5743.2652733118975,2529.99145480299
707,6481071,711970,779,8319.731707317073,913.9537869062901,350,9.103011362838322,0.4492939666238768,227,2,0,8319.731707317073,3738.005260026926
708,3145529,325392,688,4571.989825581395,472.95348837209303,311,9.66689101145695,0.45203488372093026,1023,2,2,4571.989825581395,2066.698889179962
709,7751342,1017426,784,9886.915816326531,1297.7372448979593,353,7.61858061421666,0.4502551020408163,89,0,0,9886.915816326531,4451.634289749063
710,2828018,232122,622,4546.652733118971,373.1864951768489,274,12.183326009598401,0.4405144694533762,1067,0,3,4546.652733118971,2002.8663165186463
711,4307666,318552,623,6914.39165329053,511.3194221508828,275,13.522646224164344,0.44141252006420545,731,0,3,6914.39165329053,3052.0990443898804
712,3994137,357449,622,6421.442122186495,574.676848874598,274,11.174005242705952,0.4405144694533762,827,0,0,6421.442122186495,2828.738169580546
713,8349365,1023424,779,10718.055198973043,1313.7663671373555,350,8.158265782315052,0.4492939666238768,59,2,0,10718.055198973043,4815.5575348402635
714,3538417,257282,777,4553.947232947233,331.1222651222651,348,13.753068617314852,0.44787644787644787,950,2,3,4553.947232947233,2039.6057105091854
715,5037090,524113,776,6491.095360824742,675.4033505154639,348,9.610694640277956,0.4484536082474227,546,0,0,6491.095360824742,2910.955136039962
716,3556025,282580,622,5717.081993569132,454.3086816720257,274,12.584135466062708,0.4405144694533762,944,0,3,5717.081993569132,2518.4573412185564
717,4325705,435789,779,5552.894736842105,559.421052631579,350,9.926145451124283,0.4492939666238768,726,2,3,5552.894736842105,2494.8821025606376
718,6178736,667942,781,7911.313700384123,855.2394366197183,350,9.250407969554242,0.44814340588988477,269,0,0,7911.313700384123,3545.4030667534485
719,3348602,284100,622,5383.604501607717,456.7524115755627,274,11.786701865540303,0.4405144694533762,989,2,2,5383.604501607717,2371.555680772531
720,5618245,562504,784,7166.128826530612,717.4795918367347,353,9.987920085901612,0.4502551020408163,380,2,0,7166.128826530612,3226.586066027176
721,6015956,592864,784,7673.413265306122,756.204081632653,353,10.147278296540184,0.4502551020408163,291,2,0,7673.413265306122,3454.993472771762
722,7711931,1241124,784,9836.646683673469,1583.0663265306123,353,6.213666805250725,0.4502551020408163,91,0,0,9836.646683673469,4429.000356296855
723,5492073,442701,781,7032.10371318822,566.8386683738796,350,12.405829216559258,0.44814340588988477,419,2,3,7032.10371318822,3151.3909085990745
724,5307253,544604,779,6812.905006418485,699.1065468549423,350,9.745159785826031,0.4492939666238768,475,2,3,6812.905006418485,3060.99711456543
725,4505981,466760,784,5747.4247448979595,595.3571428571429,353,9.653742822863999,0.4502551020408163,686,2,3,5747.4247448979595,2587.8073149859433
726,8617965,830336,780,11048.673076923076,1064.5333333333333,352,10.378888787189764,0.4512820512820513,51,2,0,11048.673076923076,4986.067850098619
727,3537376,353663,781,4529.290653008963,452.8335467349552,350,10.002109352688858,0.44814340588988477,951,0,0,4529.290653008963,2029.771739504657
728,4075915,355913,777,5245.70785070785,458.06048906048903,348,11.45199810065943,0.44787644787644787,804,0,3,5245.70785070785,2349.428998772628
729,8217604,843139,779,10548.913992297817,1082.3350449293966,350,9.746440385274552,0.4492939666238768,68,2,2,10548.913992297817,4739.563411173603
730,6315412,771672,784,8055.372448979592,984.2755102040817,353,8.184062658746203,0.4502551020408163,245,0,2,8055.372448979592,3626.9725439920867
731,7177402,737912,776,9249.2293814433,950.9175257731958,348,9.726636780537516,0.4484536082474227,141,0,0,9249.2293814433,4147.850289616325
732,5135916,584069,883,5816.439411098528,661.4597961494903,354,8.793337773448,0.40090600226500567,516,2,0,5816.439411098528,2331.8454717201344
733,14067158,3206058,942,14933.288747346072,3403.458598726115,360,4.387680447452916,0.3821656050955414,8,1,1,14933.288747346072,5706.989330195952
734,4658828,440954,779,5980.523748395379,566.0513478818999,350,10.565337881048817,0.4492939666238768,642,0,0,5980.523748395379,2687.0132374048558
735,4304462,424583,780,5518.541025641026,544.3371794871795,351,10.138093140799326,0.45,735,2,3,5518.541025641026,2483.3434615384617
736,3261815,316774,622,5244.075562700965,509.2829581993569,274,10.296978287359442,0.4405144694533762,1010,2,2,5244.075562700965,2310.091164276631
737,4765845,699863,779,6117.901155327343,898.4120667522465,350,6.809682752195787,0.4492939666238768,613,0,0,6117.901155327343,2748.73607748982
738,6628200,546636,779,8508.600770218229,701.7150192554557,350,12.125436304963449,0.4492939666238768,201,2,3,8508.600770218229,3822.862990470321
739,5944868,476019,622,9557.665594855305,765.3038585209003,274,12.488719988067704,0.4405144694533762,305,2,3,9557.665594855305,4210.289988730472
740,5449956,397647,781,6978.176696542893,509.15108834827146,350,13.705512678330278,0.44814340588988477,436,0,3,6978.176696542893,3127.223871690157
741,5973663,721461,784,7619.468112244898,920.2308673469388,353,8.279952762519388,0.4502551020408163,298,2,3,7619.468112244898,3430.7043923755728
742,6252167,679893,779,8025.888318356868,872.7766367137356,350,9.19581022307922,0.4492939666238768,257,2,3,8025.888318356868,3605.9831982347932
743,2976940,326296,780,3816.5897435897436,418.3282051282051,352,9.123433937283938,0.4512820512820513,1048,0,0,3816.5897435897436,1722.3584483892178
744,4511526,505061,605,7457.067768595041,834.8115702479339,265,8.932635859826833,0.4380165289256198,684,0,0,7457.067768595041,3266.3189399631174
745,5849281,553511,780,7499.078205128205,709.6294871794872,352,10.567596669262219,0.4512820512820513,321,0,0,7499.078205128205,3384.1993951347795
746,4716888,397568,781,6039.549295774648,509.04993597951346,350,11.864355280103027,0.44814340588988477,628,2,3,6039.549295774648,2706.584191448306
747,6261174,547051,780,8027.1461538461535,701.3474358974358,351,11.445320454582845,0.45,253,2,2,8027.1461538461535,3612.215769230769
748,4469650,379885,779,5737.6765083440305,487.65725288831834,350,11.765797543993576,0.4492939666238768,697,0,3,5737.6765083440305,2577.903437638525
749,4042901,495780,779,5189.860077021823,636.4313222079589,350,8.154627052321594,0.4492939666238768,808,0,0,5189.860077021823,2331.772820228033
750,3108353,250543,622,4997.352090032155,402.8022508038585,274,12.406465157677525,0.4405144694533762,1032,0,3,4997.352090032155,2201.405904612235
751,3284432,446946,779,4216.215661103979,573.7432605905007,350,7.348610346663802,0.4492939666238768,1005,0,0,4216.215661103979,1894.3202585191177
752,4091043,357872,779,5251.659820282413,459.3992297817715,350,11.431581682836322,0.4492939666238768,796,0,0,5251.659820282413,2359.539072013921
753,6785308,595402,779,8710.279845956355,764.3157894736842,350,11.396179388043707,0.4492939666238768,185,2,3,8710.279845956355,3913.476182393741
754,6324001,755067,782,8086.957800511509,965.5588235294117,353,8.375417015973417,0.4514066496163683,243,2,2,8086.957800511509,3650.506526317855
755,8187392,699323,781,10483.216389244559,895.4199743918053,352,11.707597204725142,0.4507042253521127,69,2,3,10483.216389244559,4724.82992191304
756,12911782,1827980,779,16574.816431322208,2346.5725288831836,350,7.063415354653771,0.4492939666238768,10,2,0,16574.816431322208,7446.965020491364
757,4832775,416360,777,6219.787644787645,535.8558558558559,348,11.607202901335382,0.44787644787644787,593,2,0,6219.787644787645,2785.6963968933082
758,3768116,492895,774,4868.3669250646,636.8152454780362,346,7.644865539313647,0.4470284237726098,888,2,0,4868.3669250646,2176.2983928583353
759,5460897,603295,779,7010.137355584082,774.4480102695763,350,9.051785610687972,0.4492939666238768,433,0,0,7010.137355584082,3149.6124190685864
760,5935009,953570,777,7638.3642213642215,1227.2458172458173,349,6.223988799983221,0.4491634491634492,307,0,0,7638.3642213642215,3430.8740196346375
761,6843911,780038,784,8729.478316326531,994.9464285714286,353,8.773817429407286,0.4502551020408163,176,0,0,8729.478316326531,3930.4921500806954
762,2965697,297292,763,3886.8899082568805,389.6356487549148,343,9.975704021635295,0.44954128440366975,1052,2,3,3886.8899082568805,1747.3174816934602
763,4802197,459640,784,6125.251275510204,586.2755102040817,353,10.447735184057088,0.4502551020408163,604,2,3,6125.251275510204,2757.9256380804873
764,2714404,303938,767,3538.9882659713167,396.2685788787484,344,8.930781935789536,0.4485006518904824,1082,2,0,3538.9882659713167,1587.2385443209034
765,6609836,552225,777,8506.867438867439,710.7142857142857,348,11.969461723029562,0.44787644787644787,206,2,0,8506.867438867439,3810.025571075764
766,3809093,329475,622,6123.943729903537,529.7025723472669,274,11.56109871765688,0.4405144694533762,874,2,3,6123.943729903537,2697.6858231407864
767,4722348,482393,784,6023.40306122449,615.297193877551,353,9.789420659089165,0.4502551020408163,626,2,0,6023.40306122449,2712.067959964598
768,10185601,1054827,784,12991.838010204081,1345.4426020408164,353,9.656181534981565,0.4502551020408163,29,2,0,12991.838010204081,5849.641348982194
769,10198000,2902351,942,10825.902335456476,3081.052016985138,360,3.51370320130129,0.3821656050955414,27,1,1,10825.902335456476,4137.287516734959
770,5046197,571210,779,6477.788189987163,733.2605905006418,350,8.834223840619037,0.4492939666238768,545,2,0,6477.788189987163,2910.4311508286355
771,4181091,428572,622,6722.011254019292,689.0225080385852,274,9.755865992178677,0.4405144694533762,765,0,0,6722.011254019292,2961.1432212239324
772,2804862,382210,783,3582.199233716475,488.1353767560664,352,7.338536406687423,0.4495530012771392,1073,2,3,3582.199233716475,1610.3884166899097
773,4464281,618439,781,5716.108834827145,791.8553137003842,350,7.2186278679061315,0.44814340588988477,698,0,0,5716.108834827145,2561.6364816766977
774,4307095,559318,784,5493.743622448979,713.4158163265306,353,7.700619325678773,0.4502551020408163,732,2,0,5493.743622448979,2473.586095311849
775,5405733,386321,622,8690.889067524116,621.0948553054662,274,13.992853093670808,0.4405144694533762,450,2,3,8690.889067524116,3828.4623866585334
776,3728530,414825,776,4804.806701030928,534.5682989690722,348,8.988199843307418,0.4484536082474227,899,0,2,4804.806701030928,2154.732902008715
777,3109262,273048,779,3991.3504492939664,350.5109114249037,349,11.38723594386335,0.44801026957637996,1031,2,3,3991.3504492939664,1788.165990761995
778,3670582,497906,622,5901.257234726688,800.491961414791,274,7.372038095544139,0.4405144694533762,917,0,0,5901.257234726688,2599.5891998635248
779,5560247,546065,780,7128.521794871795,700.0833333333334,352,10.182390374772234,0.4512820512820513,393,0,0,7128.521794871795,3216.9739381985537
780,5106807,615416,780,6547.1884615384615,788.9948717948718,352,8.298138169953333,0.4512820512820513,528,0,0,6547.1884615384615,2954.6286390532546
781,3839505,524908,780,4922.442307692308,672.9589743589744,351,7.314624658035313,0.45,868,0,0,4922.442307692308,2215.0990384615384
782,4275775,399793,779,5488.799743260591,513.2130937098844,350,10.694972148086634,0.4492939666238768,746,2,2,5488.799743260591,2466.084608653667
783,5364665,530718,782,6860.185421994885,678.6675191815857,353,10.108315527266834,0.4514066496163683,462,2,3,6860.185421994885,3096.7333170897623
784,6038270,642805,779,7751.309370988447,825.1668806161746,350,9.393626371916833,0.4492939666238768,287,0,0,7751.309370988447,3482.616533820227
785,5072473,437324,779,6511.518613607189,561.3915275994865,350,11.598890067775837,0.4492939666238768,534,2,3,6511.518613607189,2925.5860266527807
786,2779666,431356,780,3563.674358974359,553.0205128205129,351,6.444018397796715,0.45,1075,0,0,3563.674358974359,1603.6534615384617
787,7977175,890735,780,10227.147435897436,1141.9679487179487,352,8.95572195995442,0.4512820512820513,79,2,2,10227.147435897436,4615.328073635766
788,14082141,1346835,784,17961.914540816328,1717.9017857142858,353,10.455728429985855,0.4502551020408163,7,2,0,17961.914540816328,8087.443664423678
789,2626269,364576,777,3380.011583011583,469.2097812097812,348,7.203625581497411,0.44787644787644787,1086,2,0,3380.011583011583,1513.8275815804773
790,5820810,532923,781,7453.021766965429,682.3597951344431,350,10.922422188571332,0.44814340588988477,328,2,3,7453.021766965429,3340.022558819335
791,5973977,631301,779,7668.776636713736,810.3992297817715,350,9.462961408266422,0.4492939666238768,297,0,0,7668.776636713736,3445.535074261627
792,5756322,538855,779,7389.373555840822,691.7265725288831,350,10.68250642566182,0.4492939666238768,333,0,3,7389.373555840822,3320.000955769304
793,3764223,356672,779,4832.121951219512,457.8587933247754,350,10.55373844877086,0.4492939666238768,889,0,3,4832.121951219512,2171.0432386737216
794,2405374,407027,780,3083.8128205128205,521.8294871794872,352,5.909617789483253,0.4512820512820513,1105,2,2,3083.8128205128205,1391.669375410914
795,3547312,364026,779,4553.673940949936,467.29910141206676,350,9.744666589749084,0.4492939666238768,948,0,3,4553.673940949936,2045.938227641178
796,5643678,520214,779,7244.772785622593,667.7971758664955,350,10.848762240155013,0.4492939666238768,375,2,0,7244.772785622593,3255.032702141088
797,2617520,257816,622,4208.231511254019,414.4951768488746,274,10.15266701833866,0.4405144694533762,1087,0,0,4208.231511254019,1853.7868715170437
798,5825254,702461,780,7468.274358974359,900.5910256410257,352,8.292636886602958,0.4512820512820513,325,0,0,7468.274358974359,3370.2981722550953
799,7708195,700034,779,9894.987163029526,898.6315789473684,350,11.011172314487583,0.4492939666238768,92,2,0,9894.987163029526,4445.758032169877
800,4157860,388966,779,5337.432605905006,499.31450577663674,350,10.689520420807987,0.4492939666238768,777,0,3,5337.432605905006,2398.0762670946756
801,3798660,371915,784,4845.2295918367345,474.3813775510204,353,10.213785407956118,0.4502551020408163,880,0,3,4845.2295918367345,2181.589344283632
802,5363403,410025,784,6841.0752551020405,522.9910714285714,353,13.080673129687215,0.4502551020408163,463,2,0,6841.0752551020405,3080.2290370548726
803,4650665,378421,769,6047.678803641093,492.0949284785436,345,12.289658871997062,0.4486345903771131,644,0,3,6047.678803641093,2713.197902803871
804,3061600,273928,622,4922.186495176848,440.39871382636653,274,11.176659560176397,0.4405144694533762,1036,2,2,4922.186495176848,2168.2943724734027
